Date,Sign,Text
4 september 2018,scorpio,"Being a maverick could work against you today, Scorpio. You need to play by the rules, even if you don’t feel like it. It takes time for certain projects for situations to gel. Give them the time that they need.

"
5 september 2018,scorpio,"Life is about to become a heck a lot more social, Scorpio. That’s because chatty Mercury enters your house of networking today. Then tomorrow, Saturn goes direct in your house of communicating. The next few weeks are fabulous for meeting new people, tossing around ideas and joining an elite team.

"
6 september 2018,scorpio,"You will be speaking with more conviction in the days ahead. You’re also going to become a lot more serious about getting your message out there, whatever that may be: your personal brand, ideas, desires or agenda. Saturn is now direct in your house of communication. Don’t hold back.

"
7 september 2018,scorpio,"Support could come from a surprising place today, Scorpio. Friends, colleagues or a mentor could help you move along your life’s path in a wonderful way. It’s a smart time to toss around ideas. New people whom you meet could be in your life for years to come.

"
8 september 2018,scorpio,"What you think and what you say should be two different things today, no matter how tempted you may be to set someone straight. Wait until tomorrow, when diplomatic Venus enters your sign. You’ll be able to get your point across without offending anyone!

"
9 september 2018,scorpio,"It’s always a good day when romantic Venus glides into your sign, and that’s what’s happening now. Your love life can pick up rather nicely over the next few weeks! And a new Moon occurs in your house of friends and networking. BFFs could introduce you to someone new, if you’re on the market. You have quite the social time ahead.

"
10 september 2018,scorpio,"So many people… so little time! Mars zips into your domestic sector, which means that family and loved ones may need more of your time and attention. But yesterday’s new moon fell in your house of friends and networking, indicating that you should be enjoying a happy social life as well. Strike a balance. Don’t forget that you need some “me” time also.

"
11 september 2018,scorpio,"Today is one of the best days in 2018 to meet new people and expand your contact list! It’s also well aspected for reaching out to people you already know. On a social level, this could mean friends or people from charity or volunteer work. On a romantic level it could mean a lover… or someone who you have in mind! Industry contacts can play an important role in your career path, so text them or attend a seminar.

"
12 september 2018,scorpio,"The two most generous and optimistic planets, Jupiter and Venus, are active in your sign today. You have so much charisma that it’s almost shameful! On top of that, you also have the gift of gab. That makes today one of the best times in 2018 to make a big ask, get your point across or promote yourself.

"
13 september 2018,scorpio,"You may love someone dearly, but that doesn’t mean that you should put up with their antics. If you are expecting cooperation, the truth or rational behavior from others, you might be disappointed! Walk away from it today. Then deal with it on Saturday, a much better time for logical talks.

"
