Date,Sign,Text
25 july 2019,virgo,"Drama, begone! You’ll be highly motivated to keep the peace as healing, abundant Jupiter is active in your house of personal contentment. This doesn’t mean letting people walk all over you, or putting up with crummy situations. No, this is about developing wisdom. The kind that enables you to see the big picture: what’s truly important in life and what’s not.

"
26 july 2019,virgo,"Don’t let your emotions get the better of you, Virgo. A strong Mars-Saturn aspect helps you see things for the way they really are. Your intuition is on point too and will only continue to get stronger in the weeks ahead. That’s the benefit of psychic foresight: it helps you calm down and be self assured.

"
27 july 2019,virgo,"Feeling like a sexy, steamy agent provocateur?  You should be! Amorous Venus sashays into the most mysterious part of your chart, the place where fantasy reigns. Lusty Mars and the Sun are there too, making for a sultry month ahead. Get in touch with your erotic side!

"
28 july 2019,virgo,"Old emotional wounds get a nice dose of healing energy from Chiron and the Sun. The next few weeks are some of the best in years to do some inner work, the kind that can bring you peace. It’s worth the effort.

"
29 july 2019,virgo,"Opinionated bloviators may be circling like sharks, so unless you want to have an aggravating day, ignore them. Better yet, steer the Good Ship Virgo out of choppy waters and into calmer seas. Once Mercury goes direct on Wednesday you’ll be able to deal with people without pointing a harpoon at them.

"
30 july 2019,virgo,"You may be strongly tempted to push your own agenda today, but the cosmos warns against it. You need to be a bit more diplomatic in your approach. So go ahead, move forward with what you want to do. Just keep your ego out of it and remember that you need  cooperation from others.

"
31 july 2019,virgo,"Yesss!!! Your social life picks up steam now that Mercury is direct in your house of friends and networking. Misunderstandings will start to disappear, especially in team efforts. But even though you’ll be in the midst of more people, keep certain pieces of information to yourself. This is not the time to be an open book.

"
1 august 2019,virgo,"Stick with your own personal wisdom, Virgo. A cathartic new moon occurs in Leo, helping you release past dramas and feelings that may be holding you back. You know better than anyone what needs to go. Don’t listen to others, no matter how well-meaning they may be. Your sixth sense is solid gold right now.

"
2 august 2019,virgo,"Your sensitivity is heightened due to gentle Venus in the house of feelings and deep thoughts. But people in your world could be overly opinionated, which could set off feelings of discomfort and annoyance. This cosmic storm passes quickly as the Moon glides into Virgo tomorrow. So let it pass.

"
3 august 2019,virgo,"Just do “you” this weekend, Virgo! The Moon is in your sign and it’s time to get in touch with your authentic self. With so many planets in your house of closure and healing, you should be thinking about living differently. This doesn’t necessarily mean moving, changing jobs or revamping your look, although you could do that. This is more of an attitude adjustment, a positive change in your mental state!

"
4 august 2019,virgo,"Sometimes the less skin you show, the sexier you are. And the less you say creates more mystery. It’s time to be an agent provocateur  rather than a walking billboard, showing off your assets. Make them sweat and keep ’em guessing.

"
